Autor,Comentarios,Data_traducao,Group,Section,Subgroup,Versao_Uniclass,_id,code_item,code_tabela,descricao_SECClasS,idItem,nivel_item,object_item,title_item,titulo_SECClasS
,,,75,16,10,1.19,60d41ae8ddc3ec53204c84dd,En_75_10_16,Entidades,,383,3,,Broadcast communications masts and towers,Antenas e torres de comunicação
,,,75,20,10,1.19,60d41ae8ddc3ec53204c84de,En_75_10_20,Entidades,,384,3,,Data centres,Centro de processamento de dados
,,,75,,30,1.19,60d41ae8ddc3ec53204c84df,En_75_30,Entidades,,385,2,,Signalling entities,Entidades de sinalização
,,,75,10,30,1.19,60d41ae8ddc3ec53204c84e0,En_75_30_10,Entidades,,386,3,,Peer-to-peer communications buildings,Edifícios de comunicação ponto a ponto
,,,75,18,30,1.19,60d41ae8ddc3ec53204c84e1,En_75_30_18,Entidades,,387,3,,Peer-to-peer communications networks,Redes de comunicação ponto a ponto
,,,75,78,30,1.19,60d41ae8ddc3ec53204c84e2,En_75_30_78,Entidades,,388,3,,Signalling control centres,Centros de controlo de sinalização
,,,75,,40,1.19,60d41ae8ddc3ec53204c84e3,En_75_40,Entidades,,389,2,,Security systems entities,Entidades de sistemas de segurança
,,,75,,50,1.19,60d41ae8ddc3ec53204c84e4,En_75_50,Entidades,,390,2,,Safety and protection entities,Entidades de segurança e proteção
,,,75,,60,1.19,60d41ae8ddc3ec53204c84e5,En_75_60,Entidades,,391,2,,Environmental safety entities,Entidades de segurança ambiental
,,,75,,70,1.19,60d41ae8ddc3ec53204c84e6,En_75_70,Entidades,,392,2,,Control and management entities,Entidades de controlo e gestão
,,,75,60,70,1.19,60d41ae8ddc3ec53204c84e7,En_75_70_60,Entidades,,393,3,,Operational control centres,Centros de controlo operacional
,,,75,,80,1.19,60d41ae8ddc3ec53204c84e8,En_75_80,Entidades,,394,2,,Protection entities,Entidades de proteção
,,,80,,,1.19,60d41ae8ddc3ec53204c84e9,En_80,Entidades,,395,1,,Transport entities,Entidades de transporte
,,,80,,5,1.19,60d41ae8ddc3ec53204c84ea,En_80_05,Entidades,,396,2,,Aerospace entities,Entidades aeroespaciais
,,,80,1,5,1.19,60d41ae8ddc3ec53204c84eb,En_80_05_01,Entidades,,397,3,,Air traffic control towers,Torres de controlo de tráfego aéreo
,,,80,2,5,1.19,60d41ae8ddc3ec53204c84ec,En_80_05_02,Entidades,,398,3,,Aircraft hangars,Hangares de aeronaves
,,,80,60,5,1.19,60d41ae8ddc3ec53204c84ed,En_80_05_60,Entidades,,399,3,,Passenger terminal buildings,Edifícios do terminal de passageiros
,,,80,,20,1.19,60d41ae8ddc3ec53204c84ee,En_80_20,Entidades,,400,2,,Cable transport entities,Entidades de transportes teleféricos
,,,80,11,20,1.19,60d41ae8ddc3ec53204c84ef,En_80_20_11,Entidades,,401,3,,Cable car entities,Entidades de transportes teleféricos
,,,80,12,20,1.19,60d41ae8ddc3ec53204c84f0,En_80_20_12,Entidades,,402,3,,Cable car stations,Estações de carruagens teleférico
,,,80,86,20,1.19,60d41ae8ddc3ec53204c84f1,En_80_20_86,Entidades,,403,3,,Suspended cableways,Teleféricos suspensos
,,,80,,35,1.19,60d41ae8ddc3ec53204c84f2,En_80_35,Entidades,,404,2,,Road entities,Entidades rodoviárias
,,,80,1,35,1.19,60d41ae8ddc3ec53204c84f3,En_80_35_01,Entidades,,405,3,,Access roads,Estradas de acesso
,,,80,5,35,1.19,60d41ae8ddc3ec53204c84f4,En_80_35_05,Entidades,,406,3,,Bus lanes,Faixa de circulação de autocarro
,,,80,7,35,1.19,60d41ae8ddc3ec53204c84f5,En_80_35_07,Entidades,,407,3,,Bus maintenance depots,Depósitos de manutenção de autocarros
,,,80,9,35,1.19,60d41ae8ddc3ec53204c84f6,En_80_35_09,Entidades,,408,3,,Bus and coach stations,Estações de autocarros
,,,80,34,35,1.19,60d41ae8ddc3ec53204c84f7,En_80_35_34,Entidades,,409,3,,Guided bus lanes,Elétricos
,,,80,35,35,1.19,60d41ae8ddc3ec53204c84f8,En_80_35_35,Entidades,,410,3,,Highway maintenance depots,Depósitos de manutenção de rodovias
,,,80,38,35,1.19,60d41ae8ddc3ec53204c84f9,En_80_35_38,Entidades,,411,3,,Highway service stations,Estações de serviço rodoviário
,,,80,56,35,1.19,60d41ae8ddc3ec53204c84fa,En_80_35_56,Entidades,,412,3,,Motorways,Autoestradas
,,,80,67,35,1.19,60d41ae8ddc3ec53204c84fb,En_80_35_67,Entidades,,413,3,,Private roads,Estradas privadas
,,,80,74,35,1.19,60d41ae8ddc3ec53204c84fc,En_80_35_74,Entidades,,414,3,,Roads,Estradas
,,,80,77,35,1.19,60d41ae8ddc3ec53204c84fd,En_80_35_77,Entidades,,415,3,,Service area buildings,Edifícios de área de serviço
,,,80,88,35,1.19,60d41ae8ddc3ec53204c84fe,En_80_35_88,Entidades,,416,3,,Tollgates,Portagens
,,,80,89,35,1.19,60d41ae8ddc3ec53204c84ff,En_80_35_89,Entidades,,417,3,,Tracks,Pistas
,,,80,90,35,1.19,60d41ae8ddc3ec53204c8500,En_80_35_90,Entidades,,418,3,,Truck maintenance depots,Depósitos de manutenção de camiões
,,,80,,40,1.19,60d41ae8ddc3ec53204c8501,En_80_40,Entidades,,419,2,,Pathways,Caminhos
,,,80,8,40,1.19,60d41ae8ddc3ec53204c8502,En_80_40_08,Entidades,,420,3,,Bridleways,Trilhos equestres
,,,80,10,40,1.19,60d41ae8ddc3ec53204c8503,En_80_40_10,Entidades,,421,3,,Byways,Caminhos
,,,80,20,40,1.19,60d41ae8ddc3ec53204c8504,En_80_40_20,Entidades,,422,3,,Cycle pathways,Ciclovias
,,,80,30,40,1.19,60d41ae8ddc3ec53204c8505,En_80_40_30,Entidades,,423,3,,Footpaths,Caminhos pedestres
,,,80,37,40,1.19,60d41ae8ddc3ec53204c8506,En_80_40_37,Entidades,,424,3,,Hiking paths,Trilhos de pedestres
,,,80,66,40,1.19,60d41ae8ddc3ec53204c8507,En_80_40_66,Entidades,,425,3,,Promenades,Passeios
,,,80,70,40,1.19,60d41ae8ddc3ec53204c8508,En_80_40_70,Entidades,,426,3,,Rambler ways,Caminho no campo
,,,80,90,40,1.19,60d41ae8ddc3ec53204c8509,En_80_40_90,Entidades,,427,3,,Trails,Carris
,,,80,,45,1.19,60d41ae8ddc3ec53204c850a,En_80_45,Entidades,,428,2,,Vehicle storage entities,Entidades de Armazenagem de veículos
,,,80,8,45,1.19,60d41ae8ddc3ec53204c850b,En_80_45_08,Entidades,,429,3,,Bus parks,Parques de autocarros
,,,80,11,45,1.19,60d41ae8ddc3ec53204c850c,En_80_45_11,Entidades,,430,3,,Car garaging entities,Entidades de garagens de automóveis
,,,80,17,45,1.19,60d41ae8ddc3ec53204c850d,En_80_45_17,Entidades,,431,3,,Coach parks,Parques de autocarros (de longo curso)
,,,80,55,45,1.19,60d41ae8ddc3ec53204c850e,En_80_45_55,Entidades,,432,3,,Multistorey vehicle parks,Parques de estacionamento multi-piso
,,,80,85,45,1.19,60d41ae8ddc3ec53204c850f,En_80_45_85,Entidades,,433,3,,Surface vehicle parks,Parques de estacionamento de superfície
,,,80,89,45,1.19,60d41ae8ddc3ec53204c8510,En_80_45_89,Entidades,,434,3,,Truck parks,Parques de camiões
,,,80,92,45,1.19,60d41ae8ddc3ec53204c8511,En_80_45_92,Entidades,,435,3,,Underground vehicle parks,Parques subterrâneos de veículos
,,,80,,50,1.19,60d41ae8ddc3ec53204c8512,En_80_50,Entidades,,436,2,,Railway entities,Entidades ferroviárias
,,,80,53,50,1.19,60d41ae8ddc3ec53204c8513,En_80_50_53,Entidades,,437,3,,Monorail entities,Entidades de monocarril
,,,80,58,50,1.19,60d41ae8ddc3ec53204c8514,En_80_50_58,Entidades,,438,3,,Platforms,Plataformas
,,,80,60,50,1.19,60d41ae8ddc3ec53204c8515,En_80_50_60,Entidades,,439,3,,Rack rail maintenance buildings,Edifícios de manutenção de ferrovias de cremalheira
,,,80,62,50,1.19,60d41ae8ddc3ec53204c8516,En_80_50_62,Entidades,,440,3,,Rack railways track entities,Entidades ferroviárias de cremalheira
,,,80,64,50,1.19,60d41ae8ddc3ec53204c8517,En_80_50_64,Entidades,,441,3,,Rail distribution depots,Depósito de distribuição ferroviária
,,,80,68,50,1.19,60d41ae8ddc3ec53204c8518,En_80_50_68,Entidades,,442,3,,Rail marshalling entities,Entidades de organização ferroviária
,,,80,71,50,1.19,60d41ae8ddc3ec53204c8519,En_80_50_71,Entidades,,443,3,,Railway corridors,Corredores ferroviários
,,,80,74,50,1.19,60d41ae8ddc3ec53204c851a,En_80_50_74,Entidades,,444,3,,Railway stations,Estações ferroviárias
,,,80,76,50,1.19,60d41ae8ddc3ec53204c851b,En_80_50_76,Entidades,,445,3,,Railway sidings,Ramais ferroviários
,,,80,78,50,1.19,60d41ae8ddc3ec53204c851c,En_80_50_78,Entidades,,446,3,,Rolling stock depots,Armazém de material circulante ferroviário
,,,80,83,50,1.19,60d41ae8ddc3ec53204c851d,En_80_50_83,Entidades,,447,3,,Station buildings,Edifícios de estações ferroviárias
,,,80,86,50,1.19,60d41ae8ddc3ec53204c851e,En_80_50_86,Entidades,,448,3,,Track maintenance depots,Armazéns de rastreamento e manutenção
,,,80,87,50,1.19,60d41ae8ddc3ec53204c851f,En_80_50_87,Entidades,,449,3,,Trackside circuit breaker equipment buildings,Corta circuitos de via
,,,80,88,50,1.19,60d41ae8ddc3ec53204c8520,En_80_50_88,Entidades,,450,3,,Train maintenance depots,Depósitos de manutenção de composições
,,,80,90,50,1.19,60d41ae8ddc3ec53204c8521,En_80_50_90,Entidades,,451,3,,Tramways,Elétricos
,,,80,94,50,1.19,60d41ae8ddc3ec53204c8522,En_80_50_94,Entidades,,452,3,,Underground railway stations,Estações ferroviárias subterrâneas
,,,80,95,50,1.19,60d41ae8ddc3ec53204c8523,En_80_50_95,Entidades,,453,3,,Wagon decontamination buildings,Edifícios de descontaminação de camiões
,,,80,97,50,1.19,60d41ae8ddc3ec53204c8524,En_80_50_97,Entidades,,454,3,,Wagon maintenance buildings,Edifícios de manutenção de camiões
,,,80,,70,1.19,60d41ae8ddc3ec53204c8525,En_80_70,Entidades,,455,2,,Marine and waterways transport entities,Entidades de transporte marítimo e hidroviário
,,,80,6,70,1.19,60d41ae8ddc3ec53204c8526,En_80_70_06,Entidades,,456,3,,Barge loading terminals,Terminais de carregamento de cargueiros
,,,80,11,70,1.19,60d41ae8ddc3ec53204c8527,En_80_70_11,Entidades,,457,3,,Canal channels,Canais de vias navegáveis
,,,80,15,70,1.19,60d41ae8ddc3ec53204c8528,En_80_70_15,Entidades,,458,3,,Canal locks,Eclusas
,,,80,46,70,1.19,60d41ae8ddc3ec53204c8529,En_80_70_46,Entidades,,459,3,,Lake passenger terminals,Terminais de passageiros no lago
,,,80,50,70,1.19,60d41ae8ddc3ec53204c852a,En_80_70_50,Entidades,,460,3,,Marinas,Marinas
,,,80,71,70,1.19,60d41ae8ddc3ec53204c852b,En_80_70_71,Entidades,,461,3,,River passenger terminals,Terminais fluviais de passageiros
,,,80,,90,1.19,60d41ae8ddc3ec53204c852c,En_80_90,Entidades,,462,2,,Transport hub entities,Entidades de transporte
,,,80,30,90,1.19,60d41ae8ddc3ec53204c852d,En_80_90_30,Entidades,,463,3,,Freight depots,Armazéns de carga
,,,80,66,90,1.19,60d41ae8ddc3ec53204c852e,En_80_90_66,Entidades,,464,3,,Rail freight entities,Entidades de transporte ferroviário de carga
,,,80,73,90,1.19,60d41ae8ddc3ec53204c852f,En_80_90_73,Entidades,,465,3,,Road freight depots,Depósitos de transporte ferroviário de carga
,,,80,90,90,1.19,60d41ae8ddc3ec53204c8530,En_80_90_90,Entidades,,466,3,,Transport interchanges,Intercâmbios de transporte
,,,80,,94,1.19,60d41ae8ddc3ec53204c8531,En_80_94,Entidades,,467,2,,Bridges,Pontes
,,,80,30,94,1.19,60d41ae8ddc3ec53204c8532,En_80_94_30,Entidades,,468,3,,Fixed bridges,Pontes fixas
,,,80,50,94,1.19,60d41ae8ddc3ec53204c8533,En_80_94_50,Entidades,,469,3,,Moveable bridges,Pontes móveis
,,,80,,96,1.19,60d41ae8ddc3ec53204c8534,En_80_96,Entidades,,470,2,,Tunnels and shafts,Túneis e poços
,,,80,20,96,1.19,60d41ae8ddc3ec53204c8535,En_80_96_20,Entidades,,471,3,,Drift tunnels,Túneis de escavação
,,,80,46,96,1.19,60d41ae8ddc3ec53204c8536,En_80_96_46,Entidades,,472,3,,Lined drift tunnels,Túneis de escavação com revestimento
,,,80,49,96,1.19,60d41ae8ddc3ec53204c8537,En_80_96_49,Entidades,,473,3,,Lined tunnels,Túneis com revestimento
,,,80,80,96,1.19,60d41ae8ddc3ec53204c8538,En_80_96_80,Entidades,,474,3,,Shafts,Poços
,,,80,90,96,1.19,60d41ae8ddc3ec53204c8539,En_80_96_90,Entidades,,475,3,,Tunnels,Túneis
,,,80,91,96,1.19,60d41ae8ddc3ec53204c853a,En_80_96_91,Entidades,,476,3,,Tunnel portals,Portais de túneis
,,,80,92,96,1.19,60d41ae8ddc3ec53204c853b,En_80_96_92,Entidades,,477,3,,Underpasses,Passagens subterrâneas
,,,90,,,1.19,60d41ae8ddc3ec53204c853c,En_90,Entidades,,478,1,,"Circulation, storage and general entities",Entidades gerais de circulação e Armazenagem
,,,90,,10,1.19,60d41ae8ddc3ec53204c853d,En_90_10,Entidades,,479,2,,Circulation entities,Entidades de circulação
,,,90,2,10,1.19,60d41ae8ddc3ec53204c853e,En_90_10_02,Entidades,,480,3,,Access stairways and walkways,Escadas e passeio de acesso
,,,90,62,10,1.19,60d41ae8ddc3ec53204c853f,En_90_10_62,Entidades,,481,3,,Pedestrianized areas,Áreas pedonais
,,,90,77,10,1.19,60d41ae8ddc3ec53204c8540,En_90_10_77,Entidades,,482,3,,External service areas,Áreas de serviço externas
,,,90,,30,1.19,60d41ae8ddc3ec53204c8541,En_90_30,Entidades,,483,2,,Construction entities,Entidades de construção
,,,90,15,30,1.19,60d41ae8ddc3ec53204c8542,En_90_30_15,Entidades,,484,3,,Construction sites,Estaleiros de obras
,,,90,95,30,1.19,60d41ae8ddc3ec53204c8543,En_90_30_95,Entidades,,485,3,,Work areas,Áreas de trabalho
,,,90,,50,1.19,60d41ae8ddc3ec53204c8544,En_90_50,Entidades,,486,2,,Storage entities,Entidades de armazenagem
,,,90,2,50,1.19,60d41ae8ddc3ec53204c8545,En_90_50_02,Entidades,,487,3,,Agricultural storage buildings,Edifícios de armazenagem agrícola
,,,90,3,50,1.19,60d41ae8ddc3ec53204c8546,En_90_50_03,Entidades,,488,3,,Agricultural storage silos,Silos de armazenagem agrícola
,,,90,28,50,1.19,60d41ae8ddc3ec53204c8547,En_90_50_28,Entidades,,489,3,,Explosives stores,Paiois
,,,90,50,50,1.19,60d41ae8ddc3ec53204c8548,En_90_50_50,Entidades,,490,3,,Manufacturing tanks and silos,Tanques de fabricação e silos
,,,90,53,50,1.19,60d41ae8ddc3ec53204c8549,En_90_50_53,Entidades,,491,3,,Mineral storage silos,Silos de armazenagem mineral
,,,90,55,50,1.19,60d41ae8ddc3ec53204c854a,En_90_50_55,Entidades,,492,3,,Motor vehicle storage entities,Entidades de armazenagem de veículos motorizados
,,,90,68,50,1.19,60d41ae8ddc3ec53204c854b,En_90_50_68,Entidades,,493,3,,Refrigerated container storage entities,Entidades de armazenagem de contetores refrigerados
,,,90,75,50,1.19,60d41ae8ddc3ec53204c854c,En_90_50_75,Entidades,,494,3,,Salt storage barns,Armazéns de sal
,,,90,80,50,1.19,60d41ae8ddc3ec53204c854d,En_90_50_80,Entidades,,495,3,,Storage buildings,Armazéns
,,,90,,90,1.19,60d41ae8ddc3ec53204c854e,En_90_90,Entidades,,496,2,,Plant and control entities,Entidades de fabricação e controlo
,,,90,9,90,1.19,60d41ae8ddc3ec53204c854f,En_90_90_09,Entidades,,497,3,,Buried services routes,Serviços de escavação subterrâneas
,,,90,11,90,1.19,60d41ae8ddc3ec53204c8550,En_90_90_11,Entidades,,498,3,,Cable routes,Rotas de cabos
,,,90,27,90,1.19,60d41ae8ddc3ec53204c8551,En_90_90_27,Entidades,,499,3,,Environment monitoring buildings,Edifícios de monitorização ambiental
,,,90,33,90,1.19,60d41ae8ddc3ec53204c8552,En_90_90_33,Entidades,,500,3,,Gauge houses,Estações de medição
,,,90,35,90,1.19,60d41ae8ddc3ec53204c8553,En_90_90_35,Entidades,,501,3,,Gauging station buildings,Edifícios da estação de medição
,,,90,50,90,1.19,60d41ae8ddc3ec53204c8554,En_90_90_50,Entidades,,502,3,,Mechanical services buildings,Edifícios de reparação mecânica
,,,90,64,90,1.19,60d41ae8ddc3ec53204c8555,En_90_90_64,Entidades,,503,3,,Plant and equipment buildings,Edifícios de instalações e equipamentos
,,,90,68,90,1.19,60d41ae8ddc3ec53204c8556,En_90_90_68,Entidades,,504,3,,Pump houses,Estações de bombagem
,,,90,80,90,1.19,60d41ae8ddc3ec53204c8557,En_90_90_80,Entidades,,505,3,,Services routes,Rotas de serviços
